host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
4033615,Karen,01-11-2012,"Austin, Texas, United States",,,0,FALSE,,1,TRUE,FALSE
4035868,Carolyn,01-11-2012,"Austin, Texas, United States",within an hour,100,100,TRUE,Brentwood,2,TRUE,TRUE
4070275,Daniel,05-11-2012,"Austin, Texas, United States",,,,FALSE,South Manchaca,1,TRUE,TRUE
2438977,David,22-05-2012,"Honolulu, Hawaii, United States",,,0,FALSE,Pleasant Valley,1,TRUE,FALSE
1101753,John & Tina,02-09-2011,"Austin, Texas, United States",,,,TRUE,Travis Heights,1,TRUE,TRUE
4143759,Katy & Rick,13-11-2012,"Austin, Texas, United States",within an hour,100,100,TRUE,Bouldin Creek,1,TRUE,TRUE
4162906,"Edward ""Jack""",15-11-2012,"Austin, Texas, United States",,,0,FALSE,St. Johns,1,TRUE,TRUE
4218754,Jana,22-11-2012,"Austin, Texas, United States",within an hour,100,87,TRUE,Dawson,2,TRUE,TRUE
2762526,Moya,27-06-2012,"Austin, Texas, United States",within an hour,100,90,FALSE,Zilker,2,TRUE,TRUE
3922483,Max,19-10-2012,"Austin, Texas, United States",within a few hours,100,75,FALSE,South Lamar,1,TRUE,TRUE
889533,Sandra,29-07-2011,"Austin, Texas, United States",,,,FALSE,Barton Hills,1,TRUE,TRUE
4421865,Tina,16-12-2012,"Austin, Texas, United States",within a day,80,70,FALSE,Zilker,1,TRUE,TRUE
4504611,J L,27-12-2012,"mostly Austin, but the world is our oyster",within an hour,100,100,FALSE,Zilker,1,TRUE,TRUE
4506424,Abigail,27-12-2012,"Austin, Texas, United States",within a day,80,56,FALSE,Downtown,1,TRUE,FALSE
245617,Peter,26-09-2010,"Austin, Texas, United States",within a few hours,100,100,FALSE,Allendale,1,TRUE,TRUE
2791060,Neal,30-06-2012,"Austin, Texas, United States",within a few hours,100,73,FALSE,Zilker,1,TRUE,TRUE
4160337,Amenity,15-11-2012,"Austin, Texas, United States",,,,FALSE,East Downtown,1,TRUE,TRUE
582827,Troy,12-05-2011,"Austin, Texas, United States",,,0,TRUE,Allendale,2,TRUE,TRUE
4681431,Susan,13-01-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Travis Heights,1,TRUE,FALSE
4725234,Roman,16-01-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,Holly,2,TRUE,TRUE
3757314,Kathy,04-10-2012,"Austin, Texas, United States",,,0,FALSE,Barton Hills,0,TRUE,TRUE
4740421,Dan & Erin,17-01-2013,"Austin, Texas, United States",within an hour,100,97,TRUE,South Lamar,1,TRUE,TRUE
4753546,Paprika,18-01-2013,"Austin, Texas, United States",within an hour,100,92,FALSE,Travis Heights,5,TRUE,FALSE
3701946,Kristin,28-09-2012,"Belmont, Massachusetts, United States",,,,FALSE,Rosewood,1,TRUE,TRUE
4808690,Leigh,22-01-2013,"Austin, Texas, United States",,,0,FALSE,Mueller,1,TRUE,FALSE
1772568,David,19-02-2012,"New York, New York, United States",within an hour,90,97,FALSE,East Downtown,1,TRUE,TRUE
4868171,Bill,27-01-2013,"Austin, Texas, United States",within a day,100,14,FALSE,Travis Heights,1,TRUE,FALSE
4882441,Valentina,28-01-2013,"Austin, Texas, United States",within an hour,100,92,TRUE,Zilker,4,TRUE,TRUE
4912454,Ishrat,30-01-2013,"Austin, Texas, United States",within an hour,100,61,TRUE,East Downtown,1,TRUE,TRUE
1752578,Kerstin,14-02-2012,"Austin, Texas, United States",,,,FALSE,East Downtown,0,TRUE,FALSE
4918228,Kevin,31-01-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,Wooten,1,TRUE,TRUE
4929310,Ryan,01-02-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Downtown,28,TRUE,TRUE
4094761,Laura,08-11-2012,"Austin, Texas, United States",within an hour,100,98,TRUE,South Lamar,2,TRUE,TRUE
4933902,Lauren & Andrew,01-02-2013,"Austin, Texas, United States",,,0,FALSE,Copperfield,1,TRUE,FALSE
4981882,Jim,05-02-2013,"Austin, Texas, United States",,,0,FALSE,,1,TRUE,FALSE
3175045,Ryan,06-08-2012,"Austin, Texas, United States",,,,FALSE,South Congress,1,TRUE,TRUE
5004628,Lauren,07-02-2013,"Austin, Texas, United States",,,,FALSE,Old West Austin,1,TRUE,FALSE
3758683,Ken,04-10-2012,"Austin, Texas, United States",within a few hours,100,50,FALSE,East Downtown,0,TRUE,TRUE
5008436,Susie,07-02-2013,"Austin, Texas, United States",within a few hours,100,0,TRUE,South Lamar,1,TRUE,TRUE
3084105,Terry,28-07-2012,"Austin, Texas, United States",,,,FALSE,Travis Heights,1,TRUE,TRUE
1335409,Eric,25-10-2011,"Austin, Texas, United States",within a day,100,65,FALSE,Clarksville,2,TRUE,TRUE
1977547,Katherine,20-03-2012,"Austin, Texas, United States",within a day,100,50,FALSE,Travis Heights,1,TRUE,TRUE
5037631,Mark & Monica,10-02-2013,"Austin, Texas, United States",within a day,100,0,TRUE,Hyde Park,1,TRUE,TRUE
5041228,Andrea,10-02-2013,"Austin, Texas, United States",,,,FALSE,Downtown,1,TRUE,TRUE
2121044,J,11-04-2012,"Austin, Texas, United States",within a day,100,0,FALSE,,2,TRUE,TRUE
5059228,Haley And Raul,12-02-2013,"Austin, Texas, United States",within an hour,100,84,TRUE,East Riverside,3,TRUE,TRUE
336136,Michael,05-01-2011,"Estes Park, Colorado, United States",,,33,FALSE,North Loop,1,TRUE,TRUE
5097393,Jonas,15-02-2013,"Austin, Texas, United States",,,0,FALSE,,1,TRUE,FALSE
3536176,David,11-09-2012,"Austin, Texas, United States",,,0,FALSE,Old West Austin,1,TRUE,TRUE
5099514,Puru,15-02-2013,"Austin, Texas, United States",,,0,FALSE,Copperfield,1,TRUE,TRUE
1343838,Guadalupe,27-10-2011,"Austin, Texas, United States",within an hour,100,87,TRUE,University of Texas,2,TRUE,TRUE
5104710,Mark,16-02-2013,United States,within an hour,100,0,FALSE,Downtown,1,TRUE,TRUE
175317,Carl,20-07-2010,"Austin, Texas, United States",a few days or more,0,0,FALSE,Rollingwood,0,TRUE,TRUE
5122558,Scott,17-02-2013,"Austin, Texas, United States",,,,FALSE,Rollingwood,1,TRUE,TRUE
5130794,Rob,18-02-2013,"Austin, Texas, United States",,,,FALSE,Windsor Park,1,TRUE,FALSE
4437388,Stacey,18-12-2012,"Austin, Texas, United States",within a day,100,80,TRUE,West Congress,6,TRUE,TRUE
5134988,Ben,18-02-2013,"Austin, Texas, United States",,,,FALSE,Govalle,1,TRUE,FALSE
5152543,Marcella,19-02-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,Pecan Spings,1,TRUE,TRUE
1648173,Kristen,24-01-2012,"Austin, Texas, United States",within an hour,91,98,FALSE,Downtown,1,TRUE,FALSE
5173278,Luis,21-02-2013,"Austin, Texas, United States",,,,FALSE,Holly,0,TRUE,TRUE
5181843,Amy,22-02-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Travis Heights,1,TRUE,FALSE
5192335,Belinda,23-02-2013,"Austin, Texas, United States",within an hour,100,87,TRUE,Parker Lane,2,TRUE,TRUE
5176737,Erika,21-02-2013,"Austin, Texas, United States",within a day,100,100,FALSE,Hyde Park,1,TRUE,TRUE
5202192,Michele,23-02-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Barton Hills,0,TRUE,TRUE
5206723,Jeannette,24-02-2013,"Austin, Texas, United States",,,0,FALSE,,1,TRUE,FALSE
5220633,Esteban,25-02-2013,"Austin, Texas, United States",within a few hours,100,70,TRUE,Zilker,2,TRUE,TRUE
5215945,John And Melissa,24-02-2013,"Austin, Texas, United States",within a few hours,100,94,TRUE,Zilker,1,TRUE,TRUE
4717260,Tony,15-01-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,Highland,1,TRUE,TRUE
4845892,Willard,25-01-2013,"Austin, Texas, United States",,,,FALSE,Rosewood,1,TRUE,TRUE
5289039,Christina,02-03-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,Holly,1,TRUE,FALSE
169512,Charlotte,17-07-2010,"Austin, Texas, United States",within an hour,100,96,TRUE,Travis Heights,6,TRUE,TRUE
997756,Christina,20-08-2011,"Austin, Texas, United States",within an hour,100,90,FALSE,Bouldin Creek,1,TRUE,TRUE
266202,Arif,19-10-2010,"Austin, Texas, United States",within a day,80,97,TRUE,Travis Heights,1,TRUE,TRUE
5350399,Chris,06-03-2013,"Austin, Texas, United States",within a day,100,33,FALSE,University of Texas,3,TRUE,FALSE
5352009,Daniel,06-03-2013,"Austin, Texas, United States",,,,FALSE,Upper Boggy Creek,1,TRUE,FALSE
5356163,Benjamin,06-03-2013,"Austin, Texas, United States",within an hour,100,33,FALSE,Dawson,2,TRUE,TRUE
4255546,Matt,26-11-2012,"Austin, Texas, United States",,,,FALSE,West Campus,1,TRUE,TRUE
1726785,Sid,09-02-2012,"San Francisco, California, United States",within an hour,100,77,TRUE,Rosewood,5,TRUE,TRUE
5414607,Jan (Johnny),11-03-2013,"Austin, Texas, United States",within an hour,100,89,FALSE,Holly,0,TRUE,TRUE
5473957,Susanna,15-03-2013,"Austin, Texas, United States",,,0,FALSE,South First,1,TRUE,TRUE
6386445,Nan,14-05-2013,"Austin, Texas, United States",within an hour,90,100,TRUE,South Congress,3,TRUE,TRUE
5467931,Jennifer,14-03-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,Brentwood,1,TRUE,TRUE
5509090,Ben,18-03-2013,"Austin, Texas, United States",within an hour,100,80,FALSE,,1,TRUE,TRUE
5641001,Blair,26-03-2013,US,,,,TRUE,Downtown,1,TRUE,TRUE
4635658,Tracy,08-01-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,University of Texas,2,TRUE,TRUE
5694515,Suzanne,30-03-2013,"Austin, Texas, United States",within a few hours,100,60,FALSE,Barton Hills,1,TRUE,TRUE
422589,John,04-03-2011,"Austin, Texas, United States",within an hour,100,93,FALSE,St. Johns,1,TRUE,TRUE
6090278,Tim,25-04-2013,"Austin, Texas, United States",within a day,100,53,TRUE,Windsor Park,2,TRUE,TRUE
5920345,Anique,14-04-2013,"Austin, Texas, United States",within a few hours,100,100,TRUE,,1,TRUE,TRUE
6182474,Ashley,01-05-2013,"Austin, Texas, United States",within an hour,100,97,TRUE,South First,2,TRUE,FALSE
6229799,Yoav,04-05-2013,"Austin, Texas, United States",within an hour,100,50,FALSE,East Downtown,1,TRUE,TRUE
6109200,Adeola,26-04-2013,"Houston, Texas, United States",,,,FALSE,,1,TRUE,FALSE
802614,Amit,10-07-2011,"New York, New York, United States",within an hour,100,100,TRUE,East Downtown,4,TRUE,TRUE
5766765,Holly,04-04-2013,"Austin, Texas, United States",within a day,100,100,FALSE,Bouldin Creek,2,TRUE,TRUE
6469089,Jeff,19-05-2013,"Austin, Texas, United States",within an hour,100,87,TRUE,,1,TRUE,TRUE
1927941,Nicky,15-03-2012,"Austin, Texas, United States",within an hour,91,98,TRUE,East Downtown,3,TRUE,TRUE
6458257,Marty,18-05-2013,"Austin, Texas, United States",,,,FALSE,Westgate,1,TRUE,TRUE
6590859,Susan,26-05-2013,"Austin, Texas, United States",,,0,TRUE,Upper Boggy Creek,1,TRUE,TRUE
5446383,Chris,13-03-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,Brentwood,1,TRUE,TRUE
427519,Anne,07-03-2011,"Austin, Texas, United States",within an hour,100,99,TRUE,Travis Heights,1,TRUE,TRUE
5722891,Lodgewell,01-04-2013,"Austin, Texas, United States",within an hour,100,98,TRUE,Downtown,1,TRUE,TRUE
4035731,Matt & Amy,01-11-2012,"San Francisco, California, United States",within an hour,100,100,TRUE,Mueller,3,TRUE,TRUE
1742462,Jacob,12-02-2012,"Zephyr Cove, Nevada, United States",within an hour,100,100,TRUE,Holly,1,TRUE,TRUE
7090261,Brendan,24-06-2013,"Austin, Texas, United States",,,,FALSE,Pleasant Valley,1,TRUE,FALSE
7281438,Lawrence,04-07-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Bouldin Creek,2,TRUE,TRUE
7284062,Anita,04-07-2013,"Austin, Texas, United States",within an hour,100,69,FALSE,Westlake Hills,2,TRUE,TRUE
7323557,Katie,06-07-2013,"Austin, Texas, United States",within a day,100,25,TRUE,Barton Creek,1,TRUE,TRUE
739362,Barbara,24-06-2011,"Austin, Texas, United States",within an hour,100,95,TRUE,Allendale,8,TRUE,TRUE
207976,Mark,21-08-2010,"Austin, Texas, United States",within a day,86,36,FALSE,Parker Lane,2,TRUE,TRUE
7547072,Kathleen,17-07-2013,"Austin, Texas, United States",,,38,FALSE,Barton Hills,1,TRUE,TRUE
7567467,Chalu,18-07-2013,"Austin, Texas, United States",within an hour,97,75,TRUE,St. Johns,13,TRUE,TRUE
7737534,Mario,26-07-2013,"St. Louis, Missouri, United States",within an hour,100,100,FALSE,East Downtown,0,TRUE,FALSE
6932708,Blake,15-06-2013,"Austin, Texas, United States",within a day,50,8,FALSE,Tarrytown,0,TRUE,TRUE
7764443,Joyce,27-07-2013,"Austin, Texas, United States",within an hour,100,0,FALSE,South Congress,3,TRUE,TRUE
740347,Chris,24-06-2011,"Austin, Texas, United States",within an hour,100,100,TRUE,South First,2,TRUE,TRUE
7838294,Sara,31-07-2013,"Austin, Texas, United States",within a few hours,100,83,TRUE,Allendale,1,TRUE,FALSE
7857883,Steve,31-07-2013,"Austin, Texas, United States",within an hour,83,100,TRUE,Zilker,1,TRUE,TRUE
8014187,Shannon,07-08-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,East Downtown,2,TRUE,TRUE
8026447,Peter,08-08-2013,"Austin, Texas, United States",within a few hours,100,93,TRUE,Dawson,1,TRUE,TRUE
8054740,Christopher,09-08-2013,"Austin, Texas, United States",,,0,TRUE,Upper Boggy Creek,1,TRUE,TRUE
8221829,Dan,17-08-2013,"Austin, Texas, United States",,,0,FALSE,Zilker,1,TRUE,FALSE
5648290,Mike,27-03-2013,"Austin, Texas, United States",,,,FALSE,Holly,2,TRUE,TRUE
7281978,Joan,04-07-2013,"Bastrop, Texas, United States",within an hour,100,93,FALSE,Balcones Civic Association,6,TRUE,TRUE
8368983,Albert & Meg,24-08-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,East Downtown,1,TRUE,TRUE
8223285,Ronald,17-08-2013,"Austin, Texas, United States",,,,FALSE,Cherry Creek,1,TRUE,FALSE
8384474,Erin,25-08-2013,"Austin, Texas, United States",,,100,TRUE,East Downtown,1,TRUE,TRUE
8395205,Andrew,25-08-2013,"Austin, Texas, United States",a few days or more,0,0,FALSE,East Downtown,1,TRUE,TRUE
8402421,Andy,26-08-2013,"Austin, Texas, United States",within an hour,100,97,TRUE,Rosewood,17,TRUE,TRUE
6591320,Mary-Margaret,26-05-2013,"Austin, Texas, United States",,,,FALSE,South Lamar,1,TRUE,TRUE
3264154,Sharon,15-08-2012,"Austin, Texas, United States",within a few hours,100,,TRUE,Westgate,1,TRUE,TRUE
8289500,Desirae,20-08-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Bouldin Creek,1,TRUE,TRUE
8495321,Rebecca,28-08-2013,"Austin, Texas, United States",within an hour,100,93,TRUE,Zilker,1,TRUE,TRUE
5138696,Jodi,18-02-2013,"Austin, Texas, United States",within a few hours,100,100,FALSE,University of Texas,1,TRUE,FALSE
172182,Brian & Leah,19-07-2010,"Austin, Texas, United States",within an hour,100,100,TRUE,Mission District,5,TRUE,TRUE
5453757,Fran,13-03-2013,"Washington, District of Columbia, United States",,,0,FALSE,Zilker,1,TRUE,FALSE
8584307,Nellie,02-09-2013,"Austin, Texas, United States",within an hour,100,81,FALSE,South Congress,1,TRUE,TRUE
8612372,Martha,03-09-2013,"Austin, Texas, United States",,,,FALSE,Northwest Hills,1,TRUE,FALSE
1514891,Nell,18-12-2011,"Austin, Texas, United States",within an hour,100,91,TRUE,,1,TRUE,FALSE
8708918,Jamie And Aja,08-09-2013,"Austin, Texas, United States",within an hour,100,92,TRUE,Holly,1,TRUE,TRUE
8716539,Eric & Erin,08-09-2013,"Austin, Texas, United States",within an hour,100,90,TRUE,Galindo,1,TRUE,TRUE
6659104,Tiffany,30-05-2013,"Gonzales, Texas, United States",within a day,100,58,FALSE,Rollingwood,5,TRUE,TRUE
8771676,Julia (And Johnny),11-09-2013,"Austin, Texas, United States",within an hour,100,80,FALSE,East Downtown,1,TRUE,TRUE
8816698,Michelle,13-09-2013,"Austin, Texas, United States",within an hour,100,85,TRUE,Old Enfield,2,TRUE,TRUE
6253447,Karen,06-05-2013,"Austin, Texas, United States",within an hour,100,96,TRUE,Rollingwood,2,TRUE,TRUE
8874960,Tatiana,16-09-2013,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
18253226,Stay Local Austin,17-07-2014,"Austin, Texas, United States",within an hour,100,99,TRUE,Travis Heights,33,TRUE,TRUE
8896616,Fielding,17-09-2013,"Austin, Texas, United States",within a day,80,14,FALSE,Dawson,1,TRUE,FALSE
8967238,Heidi,21-09-2013,"Round Rock, Texas, United States",within an hour,100,100,TRUE,Downtown,1,TRUE,TRUE
8973365,Inger,21-09-2013,"Austin, Texas, United States",within a day,89,69,TRUE,Barton Hills,1,TRUE,TRUE
1232812,Brian And Meredith,01-10-2011,"Austin, Texas, United States",within a day,100,52,FALSE,Zilker,1,TRUE,TRUE
8428581,Brunson,26-08-2013,"Austin, Texas, United States",within an hour,100,99,TRUE,Travis Heights,1,TRUE,TRUE
175669,Rachel,21-07-2010,"Austin, Texas, United States",within a day,100,0,FALSE,South Lamar,2,TRUE,TRUE
9005567,Lori,23-09-2013,"Austin, Texas, United States",,,,FALSE,Travis Heights,3,TRUE,FALSE
9031314,Dylan,24-09-2013,US,,,,FALSE,Sunset Valley,1,TRUE,FALSE
9053200,Linda,25-09-2013,US,within a day,75,63,FALSE,Old West Austin,1,TRUE,TRUE
9035884,Elissa,24-09-2013,"Waukomis, Oklahoma, United States",within a few hours,100,42,FALSE,Westlake Hills,1,TRUE,FALSE
9093395,Cody,27-09-2013,Enjoying south Austin for 30+ years,,,0,FALSE,South Lamar,2,TRUE,TRUE
4435121,Forrest,18-12-2012,"Austin, Texas, United States",,,,FALSE,Holly,1,TRUE,TRUE
8142606,Martha Elena,13-08-2013,"Austin, Texas, United States",within a day,100,44,FALSE,East Downtown,2,TRUE,TRUE
9123693,Joy,29-09-2013,"Barre, Massachusetts, United States",,,,FALSE,South Manchaca,2,TRUE,TRUE
9131066,Laura,29-09-2013,"Austin, Texas, United States",within an hour,100,91,TRUE,Zilker,0,TRUE,TRUE
1628864,Michael & Luz,19-01-2012,"Austin, Texas, United States",within an hour,100,85,TRUE,Barton Hills,1,TRUE,TRUE
8219026,Benjamin,17-08-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,Upper Boggy Creek,3,TRUE,FALSE
9194023,Natalie,02-10-2013,"Austin, Texas, United States",,,0,FALSE,,1,TRUE,TRUE
9240919,John And Vivien,05-10-2013,"Austin, Texas, United States",within an hour,100,57,TRUE,,2,TRUE,FALSE
9251440,Piper,05-10-2013,"Austin, Texas, United States",within a day,100,0,FALSE,Hancock,0,TRUE,TRUE
9351276,Chelsey,10-10-2013,"Austin, Texas, United States",,,,FALSE,South Lamar,0,TRUE,TRUE
7637276,Steven,22-07-2013,"Austin, Texas, United States",within an hour,100,100,TRUE,Bouldin Creek,2,TRUE,TRUE
9419950,Wade,14-10-2013,"Austin, Texas, United States",within an hour,100,96,TRUE,East Downtown,1,TRUE,TRUE
8634478,Jennifer,04-09-2013,"Austin, Texas, United States",,,,FALSE,East Downtown,1,TRUE,TRUE
9463145,Joi,16-10-2013,"Austin, Texas, United States",within a few hours,100,71,TRUE,Zilker,2,TRUE,TRUE
9506147,Justin,18-10-2013,"Austin, Texas, United States",,,,FALSE,Downtown,1,TRUE,TRUE
1827958,Bryce And Rachael,28-02-2012,"Austin, Texas, United States",within an hour,100,98,FALSE,East Downtown,3,TRUE,FALSE
1714345,Ginger,07-02-2012,"Austin, Texas, United States",within an hour,100,88,TRUE,,2,TRUE,FALSE
9555506,Paige,21-10-2013,"Austin, Texas, United States",,,,FALSE,Bouldin Creek,1,TRUE,TRUE
8650410,Bill,05-09-2013,"Austin, Texas, United States",,,,FALSE,,1,TRUE,FALSE
574394,Theresa,10-05-2011,"Austin, Texas, United States",,,,TRUE,Windsor Park,2,TRUE,TRUE
9601914,Natalie,23-10-2013,"Austin, Texas, United States",within a few hours,100,93,FALSE,,2,TRUE,TRUE
5502116,Trey,17-03-2013,"Austin, Texas, United States",,,,FALSE,Dawson,1,TRUE,TRUE
9666649,Robert And Inge,27-10-2013,"Austin, Texas, United States",within an hour,100,25,FALSE,Barton Hills,1,TRUE,TRUE
9075763,Miles,26-09-2013,"Austin, Texas, United States",,,,FALSE,West Austin,1,TRUE,FALSE
3752014,Kirsten,03-10-2012,"Austin, Texas, United States",,,33,FALSE,,0,TRUE,TRUE
9704934,Shawna,29-10-2013,"Austin, Texas, United States",within a few hours,100,68,TRUE,Tarrytown,1,TRUE,FALSE
9728400,Justin,30-10-2013,"Austin, Texas, United States",,,,FALSE,Steiner Ranch,1,TRUE,FALSE
3715137,Melissa,30-09-2012,"Austin, Texas, United States",within an hour,100,96,TRUE,East Downtown,1,TRUE,TRUE
61292,Jeany,08-12-2009,"Austin, Texas, United States",within an hour,100,100,TRUE,Holly,1,TRUE,TRUE
9797006,Russell,03-11-2013,"Austin, Texas, United States",within a day,67,,FALSE,,1,TRUE,TRUE
8597490,Sharon,03-09-2013,"Austin, Texas, United States",within a day,100,97,TRUE,,1,TRUE,TRUE
3730648,Benjamin,01-10-2012,"Austin, Texas, United States",within an hour,100,99,TRUE,Rosedale,0,TRUE,TRUE
9586902,Mathew,23-10-2013,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
9983041,Fiore,13-11-2013,"Austin, Texas, United States",within a day,63,56,FALSE,MLK & 183,3,TRUE,TRUE
9988390,G Scott,13-11-2013,"Austin, Texas, United States",,,,FALSE,North Loop,1,TRUE,TRUE
1421618,Diana,18-11-2011,"Austin, Texas, United States",,,,FALSE,Anderson Mill,4,TRUE,TRUE
9995662,Rita,13-11-2013,"Austin, Texas, United States",within an hour,100,100,FALSE,South Austin,0,TRUE,FALSE
5279293,Frank And Katie,01-03-2013,"Austin, Texas, United States",,,,TRUE,Rosewood,2,TRUE,TRUE
